title,artist,listType,Gross,Tickets Sold,rank_each_year,releaseYear,x,y,rank,listHighestRank
God's Not Dead: We the Peop...,Pinnacle Peak,Drama,1170387.0,112537.0,119.0,2021.0,1631.276278748574,281.6027847615364,7,13.972845021312626
Blithe Spirit,IFC Films,Comedy,282499.0,27163.0,172.0,2021.0,1621.6836294916593,284.4278653327434,3,12.55143028973936
Joe Bell,Roadside Attractions,Drama,1405488.0,153270.0,115.0,2021.0,1623.1496735145606,294.31981736067576,7,14.155895131405403
Ghostbusters: Afterlife,Sony Pictures,Comedy,122378960.0,13345579.0,9.0,2021.0,1616.5469445348754,322.5581595574271,22,18.622633017841952
Venom: Let There be Carnage,Sony Pictures,Action,212609036.0,23185282.0,3.0,2021.0,1569.5514227910621,323.206955385698,25,19.174965525320758
Raya and the Last Dragon,Walt Disney,Adventure,54723032.0,5967615.0,24.0,2021.0,1535.8319257986386,293.40770166051334,20,17.817795239100253
Lamb of God: The Concert Film,Purdie Distribution,Concert/Perfor...,744812.0,71616.0,133.0,2021.0,1550.3435079978703,273.05054119853,5,13.520887116523044
Clifford the Big Red Dog,Paramount Pictures,Adventure,48947356.0,5337771.0,27.0,2021.0,1532.4478775253422,253.55110600453693,20,17.706255911181664
F9: The Fast Saga,Universal,Action,173005945.0,18866515.0,5.0,2021.0,1540.0884399437618,209.20449614616973,25,18.96883651603347
Show Me the Father,Sony Pictures,Documentary,1803226.0,173387.0,111.0,2021.0,1572.0142365182194,207.02653538289553,7,14.405087840974701
The Unholy,Sony Pictures,Horror,15532137.0,1493475.0,54.0,2021.0,1571.506788918254,184.4479344358465,15,16.558421790294407
The Hitman's Wife's Bodygua...,Lionsgate,Comedy,38014727.0,4145554.0,34.0,2021.0,1595.419767677734,163.1836581291237,17,17.453484195243114
The Matrix Resurrections,Warner Bros.,Action,28134634.0,2705253.0,39.0,2021.0,1627.2779729117208,175.06030577352135,17,17.152511902056887
Drive My Car,Janus Films,Drama,328721.0,31607.0,167.0,2021.0,1641.425836991439,191.9077964466698,5,12.702964645655365
Nine Days,Sony Pictures Cla...,Drama,694849.0,66812.0,136.0,2021.0,1651.0569749920198,189.21685222321128,5,13.451449834754161
SAS: Red Notice,Vertical Entertai...,Action,146329.0,14070.0,197.0,2021.0,1659.000255784019,190.1677939982212,3,11.893612790194467
Roadrunner: A Film About An...,Focus Features,Documentary,5354970.0,514901.0,81.0,2021.0,1674.3568555002064,185.67615229870955,13,15.493535659607398
Murder in the Woods,Rezinate Entertai...,Horror,241906.0,23260.0,179.0,2021.0,1674.4165553913379,201.67604092091563,3,12.39630449992838
Old,Universal,Thriller/Suspense,48276510.0,4641972.0,28.0,2021.0,1694.8021342264783,212.32630737562306,20,17.692455664919656
Our Friend,Gravitas Ventures,Drama,657511.0,71702.0,137.0,2021.0,1690.3541515257218,236.92743438016842,5,13.396216772932133
Sing 2,Universal,Adventure,90247305.0,9590574.0,16.0,2021.0,1697.7032610145843,260.82284376608845,20,18.318064293235555
Wolf,Focus Features,Drama,147595.0,14192.0,196.0,2021.0,1675.0037482015136,257.1171565087439,3,11.902227315235974
National Champions,STX Entertainment,Drama,475488.0,45720.0,147.0,2021.0,1667.6333672898559,260.2280221787898,5,13.072096924056074
La piscine,Rialto Pictures,Drama,211467.0,20333.0,187.0,2021.0,1660.0213638986525,262.6892016465064,3,12.261824236925984
Met Opera: Fire Shut Up in ...,Fathom Events,Concert/Perfor...,610000.0,58653.0,139.0,2021.0,1655.1892842580148,269.0650158177737,5,13.321214236149494
Promising Young Woman,Focus Features,Black Comedy,5252785.0,572823.0,82.0,2021.0,1654.8104991515365,287.0610298720889,13,15.474268970105529
American Skin,Vertical Entertai...,Drama,282332.0,27147.0,173.0,2021.0,1638.8466826271185,288.13646558598134,3,12.550838962404754
Nomadland,Searchlight Pictures,Drama,2180000.0,237732.0,106.0,2021.0,1642.1142425369067,305.02780665523693,9,14.594835434765272
Licorice Pizza,United Artists,Drama,6382891.0,613739.0,79.0,2021.0,1651.4657117788734,324.9413704502122,13,15.669131687482643
My Hero Academia: World Her...,FUNimation,Adventure,9767647.0,939196.0,68.0,2021.0,1640.5420113697103,350.7226188561923,15,16.09458615570853
Free Guy,20th Century Studios,Action,121626598.0,13263533.0,10.0,2021.0,1606.5843800467271,365.41544958863983,22,18.616466237130275
Promare,GKIDS,Adventure,215318.0,23480.0,185.0,2021.0,1599.9997049554827,341.29819323675054,3,12.27987128413092
Escape From Mogadishu,Well Go USA,Action,342598.0,32942.0,162.0,2021.0,1585.3948184214705,348.6821750098417,5,12.7443130271435
Becoming Cousteau,Picturehouse,Documentary,232285.0,22335.0,181.0,2021.0,1577.512836017263,350.0512452709171,3,12.355720344999101
Long Weekend,Sony Pictures,Romantic Comedy,1018532.0,97936.0,123.0,2021.0,1568.9408650851185,355.2011301568608,7,13.833872932908507
The Alpinist,Roadside Attractions,Documentary,844743.0,81225.0,128.0,2021.0,1555.3408510584975,351.8785380248484,7,13.646787718066914
Willy's Wonderland,Screen Media Films,Horror,418286.0,40219.0,154.0,2021.0,1547.124473904968,343.132616319793,5,12.943920688067902
2021 Oscar Shorts,ShortsHD,Multiple Genres,443050.0,42600.0,152.0,2021.0,1541.8214266310233,334.6545452178083,5,13.001437909475449
Rita Moreno: Just a Girl Wh...,Roadside Attractions,Documentary,264626.0,25444.0,176.0,2021.0,1541.7645063005677,326.6547477156223,3,12.486072787362477
The Sparks Brothers,Focus Features,Documentary,648665.0,62372.0,138.0,2021.0,1539.8645762028852,318.88363031695167,5,13.382671683683604
Together,Bleecker Street,Comedy,214390.0,20614.0,186.0,2021.0,1532.3488677753671,316.1424395478638,3,12.275552065299976
Dune,Warner Bros.,Action,107215864.0,11393821.0,12.0,2021.0,1511.0396274302802,324.79785842365015,20,18.490354780726893
Nobody,Universal,Thriller/Suspense,27568035.0,3006329.0,40.0,2021.0,1499.007356416048,289.8089394029078,17,17.13216750733697
Lamb,A24,Drama,2676410.0,257347.0,99.0,2021.0,1505.6666963604032,264.6762278200818,9,14.799986902246097
Malignant,Warner Bros.,Horror,13391791.0,1287672.0,59.0,2021.0,1499.6047680434738,241.4544056460919,15,16.410152465257475
Ghostbusters,Sony Pictures,Comedy,504855.0,55055.0,144.0,2021.0,1517.8477912523233,233.2573266418749,5,13.132026538315284
A Journal for Jordan,Sony Pictures,Drama,3905919.0,425945.0,87.0,2021.0,1502.3421795086513,213.58853802151734,13,15.178003652876551
Four Good Days,Vertical Entertai...,Drama,837849.0,80562.0,129.0,2021.0,1511.116779579532,195.61615939218444,7,13.638593172297096
Snake Eyes: G.I. Joe Origins,Paramount Pictures,Action,28264325.0,2717724.0,38.0,2021.0,1518.9297792023342,172.92349456642873,17,17.1571109666813
The Emperor's New Groove,Walt Disney,Adventure,334000.0,36423.0,164.0,2021.0,1540.0140828797644,179.2045882958607,5,12.718896271958837
India Sweets and Spices,Bleecker Street,Comedy,288714.0,27760.0,171.0,2021.0,1547.4376942932465,182.1861975227075,3,12.57319185772085
Here Today,Sony Pictures,Comedy,2807494.0,269951.0,97.0,2021.0,1551.6598627231956,170.95350889757674,9,14.847802828459772
The Girl Who Believes In Mi...,Atlas Distribution,Drama,3163362.0,304169.0,92.0,2021.0,1566.6240611775377,160.9498713282191,9,14.967145944047646
Scott Pilgrim vs. The World,Universal,Comedy,1229784.0,134109.0,117.0,2021.0,1576.5270439420901,148.38281390155885,7,14.022349102171304
Beans,Mongrel Media,Drama,171208.0,16462.0,192.0,2021.0,1586.0989928182987,145.4883718635749,3,12.050634470569976
A Quiet Place: Part II,Paramount Pictures,Horror,160215764.0,17471730.0,8.0,2021.0,1599.5266318742863,124.40049597760392,22,18.892031989754877
Flag Day,United Artists,Drama,424667.0,46310.0,153.0,2021.0,1611.770644960838,148.4646631881341,5,12.959060611375184
Spirit Untamed,Universal,Adventure,17716215.0,1703482.0,48.0,2021.0,1634.4206763997863,141.81903944864172,17,16.689990879873918
Mortal Kombat,Warner Bros.,Action,42326031.0,4615707.0,31.0,2021.0,1664.706811037586,157.27057816493343,17,17.560912844812606
Dazed and Confused,Universal,Comedy,7961889.0,868253.0,71.0,2021.0,1692.919447493633,167.4709283647513,13,15.89017684122442
Chaos Walking,Lionsgate,Action,13287908.0,1449063.0,61.0,2021.0,1715.4642755733526,184.07606994366876,15,16.402365006711264
The Boss Baby: Family Business,Universal,Adventure,57300280.0,6248667.0,21.0,2021.0,1734.7913299970796,213.25594258393738,20,17.863816068234982
Last Night in Soho,Focus Features,Thriller/Suspense,10127625.0,973810.0,67.0,2021.0,1730.2541919511664,247.96061630884552,15,16.130777396614263
Once I Was Engaged,Purdie Distribution,Comedy,254775.0,24497.0,178.0,2021.0,1720.585874339045,263.1436211020721,3,12.448136081696894
Limbo,Focus Features,Drama,224405.0,21577.0,183.0,2021.0,1719.2070118927043,268.98303360283546,3,12.321207734022375
The Resort,Vertical Entertai...,Horror,191996.0,18461.0,190.0,2021.0,1716.364756191898,274.2671212753892,3,12.165229817459569
Spider-Man: No Way Home,Sony Pictures,Action,572984769.0,55094689.0,1.0,2021.0,1715.2844837202979,302.24627443246493,25,20.166369693173895
Eternals,Walt Disney,Action,164694432.0,17960134.0,6.0,2021.0,1684.1517152475628,337.45636854229485,22,18.919602387654727
Cry Macho,Warner Bros.,Drama,10310734.0,991417.0,65.0,2021.0,1664.4858306142996,368.7972839978329,15,16.14869604647553
A Rescue of Little Eggs,Lionsgate,Comedy,927154.0,89149.0,126.0,2021.0,1642.8177807705072,372.6045948555027,7,13.739874958042723
The Water Man,RLJ Entertainment,Drama,354087.0,38613.0,160.0,2021.0,1631.3556782062683,376.1570876150824,5,12.777297924633068
City of Lies,Saban Films,Drama,572493.0,62431.0,141.0,2021.0,1625.7471136721408,384.4362182377098,5,13.257755787261544
Belfast,Focus Features,Drama,6885925.0,662108.0,77.0,2021.0,1615.5273367862615,399.2536458283157,13,15.744990031157045
Come Play,Focus Features,Horror,970450.0,105829.0,125.0,2021.0,1596.6457646743104,392.6592364854565,7,13.785515160428874
Shang-Chi and the Legend of...,Walt Disney,Action,224543292.0,24486728.0,2.0,2021.0,1565.0718947865935,387.454359895803,25,19.229579083972318
In the Heights,Warner Bros.,Musical,29975167.0,3268830.0,36.0,2021.0,1532.9175639572054,360.43401554355125,17,17.215879830171758
Wrong Turn,Saban Films,Horror,1251184.0,120306.0,116.0,2021.0,1510.527103078464,351.7929935184926,7,14.039600860967635
Space Jam: A New Legacy,Warner Bros.,Comedy,70592228.0,7698171.0,18.0,2021.0,1483.6103879996108,353.91206155983446,20,18.07243061141784
Watcher,IFC Midnight,Thriller/Suspense,1961207.0,187675.0,137.0,2022.0,1779.079754601227,244.78527607361963,5,14.489070657996166
Elf,New Line,Comedy,2568160.0,280061.0,122.0,2022.0,1779.079754601227,232.78527607361963,7,14.758700247147045
The Duke,Sony Pictures Cla...,Comedy,1526970.0,146122.0,145.0,2022.0,1788.17034803009,240.61860940695297,5,14.238795937642355
BTS Permission to Dance on ...,Trafalgar Releasing,Concert/Perfor...,6840000.0,654545.0,92.0,2022.0,1789.0736749950843,254.58943616825505,9,15.738298289598733
Jugjugg Jeeyo,Moviegoers Entert...,Comedy,1540000.0,147368.0,144.0,2022.0,1775.9067894018885,259.34686444156506,5,14.247292974389811
Gigi & Nate,Roadside Attractions,Drama,2280814.0,218259.0,128.0,2022.0,1770.9142448185928,270.25899065893475,7,14.640042954758885
Hallelujah: Leonard Cohen,Sony Pictures Cla...,Documentary,1062143.0,101640.0,158.0,2022.0,1760.276460510972,275.81214697084727,5,13.87579912332006
Facing Nolan,Utopia,Documentary,405797.0,38832.0,193.0,2022.0,1752.3301337538353,276.7372907806488,3,12.913608313542188
Mack & Rita,Gravitas Ventures,Comedy,2535459.0,242627.0,124.0,2022.0,1743.6966020251498,281.7832921569645,7,14.745885243705873
Moonfall,Lionsgate,Action,19060660.0,2078588.0,57.0,2022.0,1721.7968338425485,283.8809464536304,15,16.763137083082942
The Matrix Resurrections,Warner Bros.,Action,9552171.0,914083.0,78.0,2022.0,1704.5868414745617,261.7943857731207,13,16.072279016464332
Brahmastra Part 1: Shiva,Fox Star India,Adventure,7839108.0,750153.0,86.0,2022.0,1702.0028975220464,235.92310374747962,13,15.874635610343462
Whitney Houston I Wanna Dan...,Sony Pictures,Drama,13256913.0,1268604.0,65.0,2022.0,1714.5046283083634,210.8690276849613,15,16.400029710188736
The Good House,Roadside Attractions,Comedy,2219760.0,212417.0,129.0,2022.0,1736.3866699653406,208.59388968424392,7,14.612909639896252
Dog,United Artists,Comedy,61778069.0,5911776.0,31.0,2022.0,1758.859579896787,200.16962002966207,17,17.939058988896303
Minions: The Rise of Gru,Universal,Comedy,369695210.0,40315726.0,6.0,2022.0,1796.6698538993132,209.72907502740512,22,19.72818946737175
Superspreader,Iconic Releasing,Documentary,399370.0,38217.0,194.0,2022.0,1793.3301735042148,234.50500154607633,3,12.89764358447375
Nope,Universal,Horror,123277080.0,11796849.0,14.0,2022.0,1816.9284417187278,246.520237275465,20,18.629945062777384
The Inspection,A24,Drama,385627.0,36902.0,197.0,2022.0,1799.1477942521444,261.1095681603646,3,12.862625860014077
Hansan: Rising Dragon,Well Go USA,Action,865888.0,82860.0,167.0,2022.0,1794.389782683901,267.5408453209651,5,13.671510848926653
Lifemark,Fathom Events,Drama,5007861.0,479221.0,101.0,2022.0,1784.9719868960506,277.8996639069982,9,15.426519435785824
The Fabelmans,Universal,Drama,12112360.0,1159077.0,69.0,2022.0,1767.5750429803948,294.43285302451335,15,16.30973697680683
Crimes of the Future,Neon,Horror,2452882.0,234725.0,126.0,2022.0,1745.6088534162882,295.65208066270964,7,14.712774217721568
The Black Phone,Universal,Horror,90123230.0,8624233.0,23.0,2022.0,1730.2359129095641,317.84831232884443,20,18.316688513986797
After Ever Happy,Netflix,Drama,989088.0,94649.0,161.0,2022.0,1711.6572392901955,301.1201060130143,5,13.804538585412905
Studio 666,Open Road,Horror,2513963.0,240570.0,125.0,2022.0,1702.1553398552965,293.79112879043663,7,14.737370950442482
Licorice Pizza,United Artists,Drama,10935116.0,1046422.0,72.0,2022.0,1686.90289811418,280.85424273026547,13,16.20748982017574
The Contractor,Paramount Pictures,Thriller/Suspense,1035265.0,112897.0,160.0,2022.0,1686.6182041994293,262.8564942773366,5,13.850167990556649
Fall,Lionsgate,Thriller/Suspense,7240521.0,692872.0,90.0,2022.0,1678.4054973357647,246.83927086091646,13,15.795203723098775
DC League of Super Pets,Warner Bros.,Adventure,93657117.0,10213426.0,21.0,2022.0,1677.4694381138834,213.8525493940424,20,18.35515097969562
The Quintessential Quintupl...,Crunchyroll,Romantic Comedy,502000.0,48038.0,184.0,2022.0,1698.047175437676,203.57846906376477,3,13.126355398673866
K.G.F: Chapter 2,Viva Entertainment,Action,6604562.0,632015.0,93.0,2022.0,1700.0103019799685,191.74013581203775,9,15.703271180340792
Medieval,The Avenue Entert...,Action,1374325.0,149871.0,154.0,2022.0,1713.9835961779038,190.87581569891393,5,14.133473259456583
Parallel Mothers,Sony Pictures Cla...,Drama,2197526.0,210290.0,130.0,2022.0,1725.9245136231957,192.0651392733567,7,14.602842740098325
The King's Daughter,Gravitas Ventures,Adventure,1747263.0,190541.0,142.0,2022.0,1737.0300875663575,196.61115152509592,5,14.373561121574967
Ponniyin Selvan: Part One,Sarigama Cinemas,Action,4918000.0,470622.0,102.0,2022.0,1739.48731018037,182.82847917808039,9,15.408412501758274
The Phantom of the Open,Sony Pictures Cla...,Comedy,748805.0,71656.0,173.0,2022.0,1751.4245678425584,181.60296724157243,3,13.526233881473653
Easter Sunday,Universal,Comedy,13013690.0,1245329.0,66.0,2022.0,1763.826808587048,168.55749199090693,15,16.381512438252354
Family Camp,Roadside Attractions,Comedy,3973263.0,380216.0,113.0,2022.0,1777.8568603833785,185.50321849030132,7,15.195098229434416
Johnny Cash: The Redemption...,Fathom Events,Documentary,840580.0,80438.0,168.0,2022.0,1789.7115046532144,183.64112041671714,5,13.641847408740961
The Banshees of Inisherin,Searchlight Pictures,Drama,9048848.0,865918.0,82.0,2022.0,1806.0081363464758,175.99783607985063,13,16.01814801475601
Death on the Nile,20th Century Studios,Drama,45630104.0,4849107.0,36.0,2022.0,1831.3967540541084,191.97964107477182,17,17.636078232103266
RRR: Rise  Roar  Revolt,Sarigama Cinemas,Action,13930910.0,1333101.0,64.0,2022.0,1842.0530694135498,222.1531881476656,15,16.449620670255463
Memory,Open Road,Action,7329043.0,701343.0,89.0,2022.0,1849.8312458015248,249.05114294124698,13,15.807355505994064
The Godfather,Paramount Pictures,Drama,1414662.0,150336.0,151.0,2022.0,1836.8939192614064,261.56615720389755,5,14.162401191267719
Mississippi Masala,Goldwyn Entertain...,Drama,4745453.0,517497.0,104.0,2022.0,1828.7910915117163,272.9829948772138,9,15.372697454383946
Beast,Universal,Thriller/Suspense,31846530.0,3047514.0,46.0,2022.0,1808.4182259567262,289.1368287589369,17,17.276438985852497
Emergency Declaration,Well Go USA,Thriller/Suspense,412196.0,39444.0,191.0,2022.0,1788.4198751491451,289.39366523787396,3,12.92925424336424
Jaws,Universal,Horror,12257035.0,1336645.0,68.0,2022.0,1789.479937619457,314.9310380868935,15,16.321610615830362
Laal Singh Chaddha,Paramount Pictures,Drama,3401324.0,325486.0,116.0,2022.0,1767.5312546798723,316.43280944685057,7,15.039675325550013
Lightyear,Walt Disney,Adventure,118307188.0,12901547.0,15.0,2022.0,1761.532929687753,342.75808432269787,20,18.588795087880438
Aline,Roadside Attractions,Drama,667815.0,70968.0,175.0,2022.0,1738.8114056952647,339.1898428147865,3,13.411766468054344
The Railway Children,Blue Fox Entertai...,Adventure,457433.0,43773.0,187.0,2022.0,1732.9998187360368,340.6816393878254,3,13.033385704885713
Prey for the Devil,Lionsgate,Horror,19802293.0,1894956.0,56.0,2022.0,1718.0070807782272,350.6424530357387,15,16.801308297040332
House of Gucci,United Artists,Drama,4786047.0,457994.0,103.0,2022.0,1704.3444521540846,330.91094069940823,9,15.381215367711473
The Wolf and the Lion,Blue Fox Entertai...,Adventure,2072173.0,198294.0,133.0,2022.0,1705.252403945629,316.9404137392599,5,14.544108373084558
Jujutsu Kaisen 0: The Movie,FUNimation,Action,33919605.0,3245895.0,43.0,2022.0,1684.1479161205464,310.7274761376948,17,17.339503723773003
Nightmare Alley,Searchlight Pictures,Thriller/Suspense,3757964.0,399358.0,115.0,2022.0,1669.9123974820195,291.4052089546712,7,15.139387879346065
Downton Abbey: A New Era,Focus Features,Drama,44141550.0,4224072.0,38.0,2022.0,1658.9050739636032,270.07825818901046,17,17.602912073717786
A Journal for Jordan,Sony Pictures,Drama,2639255.0,287814.0,121.0,2022.0,1658.419794853606,246.08316485338452,7,14.786007238327745
The Outfit,Focus Features,Drama,3344040.0,320003.0,117.0,2022.0,1657.5767824533627,232.10856897038897,7,15.022690214837677
The Beatles Get Back: The R...,Walt Disney,Concert/Perfor...,976712.0,93465.0,162.0,2022.0,1653.4643924147213,220.8352266013272,5,13.791947107630186
I Heard the Bells,Fathom Events,Drama,5576697.0,533655.0,98.0,2022.0,1649.1716088138153,207.50961183292748,9,15.534107223610647
Inu-Oh,GKIDS,Musical,351558.0,33641.0,200.0,2022.0,1658.8261946310436,200.38297358633625,3,12.770129983733057
Terrifier 2,Iconic Releasing,Horror,10640105.0,1018191.0,73.0,2022.0,1662.002838009882,184.70148970107584,13,16.18014091025013
Redeeming Love,Universal,Drama,9214020.0,881724.0,80.0,2022.0,1686.0258068090377,174.75679412630902,13,16.036236795085586
Barbarian,20th Century Studios,Horror,40842944.0,3908415.0,39.0,2022.0,1715.4535131845041,168.92497644403107,17,17.525244634852665
She Said,Universal,Drama,5825995.0,557511.0,96.0,2022.0,1740.625741803562,162.41660442409474,9,15.577840358279385
Uncharted,Sony Pictures,Adventure,148648820.0,16210340.0,13.0,2022.0,1751.8419015451636,135.67342285101194,20,18.81709716926722
Where the Crawdads Sing,Sony Pictures,Drama,90230760.0,8634522.0,22.0,2022.0,1790.5103461843066,145.90823546236558,20,18.317880946854416
Jurassic World: Dominion,Universal,Action,376851080.0,41096083.0,5.0,2022.0,1835.308822888938,150.1622318122224,25,19.747360654111397
God's Country,IFC Films,Drama,493679.0,47242.0,185.0,2022.0,1844.283625800669,176.68491856706663,3,13.109640787389267
The Servant,Rialto Pictures,Drama,1417550.0,135650.0,150.0,2022.0,1850.7117259036618,181.44722148329333,5,14.16444058733056
Pearl,A24,Horror,9423445.0,901765.0,79.0,2022.0,1861.1065433528381,196.14238293862618,13,16.058711290949137
Sonic the Hedgehog 2,Paramount Pictures,Adventure,190872904.0,18265350.0,10.0,2022.0,1878.8164328298483,226.33111949238224,22,19.067118340434266
Men,A24,Horror,7587853.0,726110.0,88.0,2022.0,1873.002524854194,260.8448627557639,13,15.842059237155661
Empire of Light,Searchlight Pictures,Drama,953011.0,91197.0,163.0,2022.0,1855.7695534979537,266.0433912239944,5,13.767381725067102
Tucker: The Man and His Dream,Paramount Pictures,Drama,5253342.0,572883.0,100.0,2022.0,1846.4466099499955,276.4876587235169,9,15.47437500347073
Spoiler Alert,Focus Features,Drama,1384003.0,150927.0,153.0,2022.0,1835.5308878024473,285.25390136204396,5,14.14049058278746
Glass Onion: A Knives Out M...,Netflix,Drama,15000000.0,1435406.0,59.0,2022.0,1836.0673099194923,305.24670635064786,15,16.523560759066484
Fire of Love,Neon,Documentary,1064080.0,101825.0,157.0,2022.0,1816.54276110634,309.5816796657714,5,13.877621134027178
Jeepers Creepers: Reborn,Fathom Events,Horror,2033057.0,194550.0,135.0,2022.0,1809.4108964701675,316.59142337088,5,14.525051129600621
See How They Run,Searchlight Pictures,Comedy,9586237.0,917343.0,77.0,2022.0,1809.416569371977,334.5914224769407,13,16.075838981951275
Puss in Boots: The Last Wish,Universal,Adventure,61222670.0,5858628.0,32.0,2022.0,1794.072268354776,360.37033685077586,17,17.930028103728812
Alice,Roadside Attractions,Thriller/Suspense,373037.0,35697.0,198.0,2022.0,1774.1384544549408,361.9960869566466,3,12.82943288941684
Bros,Universal,Romantic Comedy,11628165.0,1112743.0,71.0,2022.0,1765.57244629384,375.50991336458725,13,16.268940730446708
Top Gun: Maverick,Paramount Pictures,Action,718732821.0,68778260.0,1.0,2022.0,1729.9759180838628,388.809807326431,25,20.393000248572804
Till,United Artists,Drama,9000202.0,861263.0,83.0,2022.0,1697.2720572627734,369.45890328050007,13,16.012757579493066
Bodies Bodies Bodies,A24,Horror,747145.0,71497.0,174.0,2022.0,1700.276211188485,353.7434631278784,3,13.524014555050513
Morbius,Sony Pictures,Action,73865530.0,8055129.0,26.0,2022.0,1673.809004687708,346.25362017816065,20,18.117756835964254
The Worst Person in the World,Neon,Comedy,3034775.0,290409.0,118.0,2022.0,1662.760836269937,321.6175089872164,7,14.925647844636984
Firestarter,Universal,Horror,9739250.0,931986.0,75.0,2022.0,1654.0654831014635,303.6066557793443,13,16.09167467060052
Mr. Malcolm's List,Bleecker Street,Romantic Comedy,1885720.0,180451.0,138.0,2022.0,1645.6954851255934,287.67106247743266,5,14.449820268799725
The Cursed,LD Entertainment,Horror,4588389.0,500369.0,107.0,2022.0,1634.554885326079,279.1924401773733,9,15.339039540036538
Black Adam,Warner Bros.,Action,168054237.0,18326525.0,11.0,2022.0,1627.1036976773755,251.16602758810663,20,18.939797324551858
The Batman,Warner Bros.,Action,369345583.0,40277599.0,7.0,2022.0,1618.2803027818827,210.10329871485482,22,19.72724330302089
Infinite Storm,Bleecker Street,Drama,1600542.0,153161.0,143.0,2022.0,1641.2735433390526,195.95017578455725,5,14.285852879847182
Elvis,Warner Bros.,Drama,151040048.0,16471107.0,12.0,2022.0,1632.2221995793482,170.48482431604913,20,18.833055578158024
The Unbearable Weight of Ma...,Lionsgate,Action,20300157.0,1942598.0,54.0,2022.0,1664.439213575856,156.80768977884358,15,16.826139177972255
American Underdog: The Kurt...,Lionsgate,Drama,14301214.0,1368537.0,63.0,2022.0,1692.6162400309152,146.5093802014958,15,16.475854986731644
