title,artist,listType,listHighestRank,Tickets Sold,rank_each_year,releaseYear,x,y,rank
Meru,Music Box Films,Documentary,14.663191773432956,276895.0,199.0,2015.0,742.7796285988358,301.27015144844097,3
Get Hard,Warner Bros.,Comedy,18.319881509815467,10724964.0,31.0,2015.0,727.6965169565323,323.3765194108932,17
Truth,Sony Pictures Cla...,Thriller/Suspense,14.738675607481321,298605.0,195.0,2015.0,712.2687182687682,310.6492641038828,3
Taken 3,20th Century Fox,Action,18.307023953624796,10587951.0,33.0,2015.0,692.8071941450414,315.2589364112817,17
Amy,A24,Documentary,15.944886370978027,997581.0,140.0,2015.0,694.9102795951161,293.35968912764923,5
Our Brand is Crisis,Warner Bros.,Drama,15.761743654866317,830635.0,150.0,2015.0,686.6488241796898,287.7251213164571,5
Dilwale,UTV Communications,Romantic Comedy,15.36405811327744,558082.0,168.0,2015.0,679.1078433556777,281.1575031628278,5
The Good Dinosaur,Walt Disney,Adventure,18.558413951575233,13614108.0,25.0,2015.0,662.4549357357303,262.51130602235173,20
Danny Collins,Bleecker Street,Comedy,15.544874275350677,668691.0,161.0,2015.0,660.1358294839523,237.61910350443532,5
Dil Dhadakne Do,Eros Entertainment,Drama,14.935916953668054,363712.0,186.0,2015.0,657.1888932521294,230.18165993519938,3
McFarland  USA,Walt Disney,Drama,17.610556390441445,5276426.0,62.0,2015.0,642.0085504797107,220.50916318865674,15
Poltergeist,20th Century Fox,Horror,17.674662709522522,5625756.0,59.0,2015.0,650.714593936793,191.80019582089173,15
Night at the Museum: Secret...,20th Century Fox,Adventure,17.608570709524162,5265960.0,63.0,2015.0,676.9325064552174,177.2186642423421,15
Unbroken,Universal,Drama,17.79279026407731,6331157.0,53.0,2015.0,706.9133951336396,178.28932481042887,15
Ex Machina,A24,Thriller/Suspense,17.0518714639468,3017908.0,97.0,2015.0,729.7190160939778,185.76619933213817,9
He Named Me Malala,Fox Searchlight,Documentary,14.797190449080801,316600.0,191.0,2015.0,741.1015930152654,189.56579702544346,3
Seventh Son,Universal,Adventure,16.69053091713099,2102703.0,113.0,2015.0,740.3220838130928,173.78392263094904,7
Project Almanac,Paramount Pictures,Adventure,16.9222581734658,2651036.0,101.0,2015.0,746.3927757524837,158.98031836114313,9
Tomorrowland,Walt Disney,Adventure,18.352790714111947,11083786.0,30.0,2015.0,767.1769778386584,138.75615104476034,20
Minions,Universal,Adventure,19.632757928888438,39863081.0,7.0,2015.0,805.2261730838911,156.5398160548241,22
Mortdecai,Lionsgate,Action,15.85622868281851,912945.0,144.0,2015.0,795.4588284182078,181.71120811370213,5
A La Mala,Lionsgate,Romantic Comedy,15.104699679122943,430586.0,177.0,2015.0,792.0835533324943,188.96431214547786,3
The Man From U.N.C.L.E.,Warner Bros.,Action,17.632015760035816,5390878.0,61.0,2015.0,815.9093725929494,191.96394975276593,15
The Loft,Open Road,Thriller/Suspense,15.607717260501936,712062.0,158.0,2015.0,811.8156393568743,211.5405007307052,5
Hitman: Agent 47,20th Century Fox,Action,16.927578153075448,2665178.0,100.0,2015.0,823.6041782299394,219.09234495832496,9
Mr. Turner,Sony Pictures Cla...,Drama,14.912697831780838,355365.0,190.0,2015.0,823.2300082792549,231.0865100750809,3
The Hunger Games: Mockingja...,Lionsgate,Thriller/Suspense,16.410868468550685,1589725.0,122.0,2015.0,827.0221089338728,240.33961618196452,7
Trainwreck,Universal,Romantic Comedy,18.51792269305197,13073867.0,27.0,2015.0,823.7641453045999,267.1423338238443,20
My All-American,Clarius Entertain...,Drama,14.624661414280526,266429.0,200.0,2015.0,800.7967448084382,268.3664720713127,3
The DUFF,CBS Films,Comedy,17.342763125768048,4036814.0,76.0,2015.0,813.2039485023151,298.4070462565058,13
Mistress America,Fox Searchlight,Comedy,14.731973674979256,296611.0,196.0,2015.0,804.5408073102966,311.8588113706888,3
Home,20th Century Fox,Adventure,18.993903591664584,21043595.0,15.0,2015.0,808.6516148690371,334.4884658359033,20
Penguins of Madagascar,20th Century Fox,Adventure,16.047961664361384,1105894.0,137.0,2015.0,785.2961762971478,325.57087147897585,5
Wild,Fox Searchlight,Drama,16.713503699195716,2151567.0,109.0,2015.0,780.7015808754581,342.2212272933504,9
Maze Runner: The Scorch Trials,20th Century Fox,Action,18.217715999170053,9683357.0,34.0,2015.0,760.40798140204,358.4745291244395,17
Bridge of Spies,Walt Disney,Thriller/Suspense,18.072684502322076,8376056.0,41.0,2015.0,726.4264907981627,357.3527910362063,17
Entourage,Warner Bros.,Comedy,17.292538836216877,3839075.0,81.0,2015.0,699.2961240641126,344.54876038660433,13
Whiplash,Sony Pictures Cla...,Drama,15.788255831154443,852952.0,148.0,2015.0,683.8281746624351,335.3431891763456,5
Avengers: Age of Ultron,Walt Disney,Action,19.944573552256827,54449094.0,3.0,2015.0,654.075139560671,331.50171781328766,25
Bajrangi Bhaijaan,Eros Entertainment,Action,15.916958302186003,970106.0,141.0,2015.0,672.1882490132875,307.58696784684366,5
The Night Before,Sony Pictures,Comedy,17.574028615035715,5087168.0,66.0,2015.0,644.6307038326074,292.63267314045737,15
Trumbo,Bleecker Street,Drama,15.763593772772422,832174.0,149.0,2015.0,639.8598630103055,273.21002970944477,5
Aloha,Sony Pictures,Drama,16.862507550497543,2497275.0,103.0,2015.0,633.5095025037533,260.7331342046799,9
The Lazarus Effect,Lionsgate,Horror,17.065945900753572,3060684.0,96.0,2015.0,632.9679291245063,242.7412833194905,9
Selma,Paramount Pictures,Drama,17.768232183902416,6177569.0,56.0,2015.0,613.2518860276434,229.05634106156916,15
Love the Coopers,CBS Films,Comedy,17.081031657894805,3107207.0,95.0,2015.0,622.2925073828478,206.8242209307354,9
Point Break,Warner Bros.,Action,16.561789634357325,1848699.0,117.0,2015.0,628.7177191944893,192.171007864123,7
Furious 7,Universal,Action,19.681998501385387,41875091.0,5.0,2015.0,626.0888967792189,160.2791704647355,25
Concussion,Sony Pictures,Drama,16.673150711713077,2066473.0,114.0,2015.0,657.3202417898638,167.25076202090548,7
Chi-raq,Amazon Studios/Ro...,Drama,14.771533410662052,308580.0,192.0,2015.0,666.2432202007328,162.73629014933903,3
Un gallo con muchos huevos,Lionsgate,Adventure,16.021674834625514,1077202.0,139.0,2015.0,672.4762914004305,157.72142989011945,5
Suffragette,Focus Features,Drama,15.356370441423797,553808.0,169.0,2015.0,682.4723762751865,158.00122834735873,5
The Danish Girl,Focus Features,Drama,15.615626514293666,717716.0,157.0,2015.0,691.0834936949503,163.08538577834383,5
We Are Your Friends,Warner Bros.,Drama,15.094057390108832,426028.0,179.0,2015.0,699.0238676434194,162.1104695981137,3
The Imitation Game,Weinstein Co.,Drama,17.920680530092366,7194905.0,47.0,2015.0,711.713019162347,146.6513158784013,17
The Wedding Ringer,Sony Pictures,Comedy,17.98155870769402,7646526.0,45.0,2015.0,734.4939923335019,121.41191688842694,17
Ant-Man,Walt Disney,Action,19.009589906396105,21376294.0,14.0,2015.0,763.8532342637861,98.89448112679912,20
The Intern,Warner Bros.,Comedy,18.14063459019333,8964992.0,39.0,2015.0,796.5362197689428,116.23871528313252,17
Far from the Madding Crowd,Fox Searchlight,Drama,16.319933846445192,1451542.0,128.0,2015.0,816.3625869883628,129.76332850794273,7
Still Alice,Sony Pictures Cla...,Drama,16.741699808725834,2213096.0,107.0,2015.0,830.0758677507016,138.0062606763683,9
Mommy,Roadside Attractions,Drama,15.067900599788278,415029.0,180.0,2015.0,829.3513910884517,149.9843712772041,3
Paper Towns,20th Century Fox,Drama,17.281255960718877,3796003.0,82.0,2015.0,839.7784558290776,162.12011686183112,13
Krampus,Universal,Horror,17.54037737859556,4918827.0,69.0,2015.0,845.805017353938,189.46386488925182,15
Hot Pursuit,Warner Bros.,Comedy,17.35879185081097,4102040.0,74.0,2015.0,845.5437333883435,217.462645767878,13
Shaun the Sheep,Lionsgate,Adventure,16.779544815790267,2298455.0,106.0,2015.0,842.9891927624144,239.313831598182,9
The Water Diviner,Warner Bros.,Drama,15.250622940008451,498234.0,172.0,2015.0,840.1121087828119,250.96382678162797,3
Learning to Drive,Broad Green Pictures,Drama,15.053198466585659,408971.0,182.0,2015.0,843.7402694533442,255.74257663371299,3
Big Hero 6,Walt Disney,Adventure,16.24215159295621,1342917.0,132.0,2015.0,848.2945756830147,262.31968046187205,5
Burnt,Weinstein Co.,Comedy,16.42535642857877,1612924.0,121.0,2015.0,849.8193256325916,274.22241702080106,7
Secret in Their Eyes,STX Entertainment,Thriller/Suspense,16.817176890114773,2386599.0,104.0,2015.0,843.1090523099081,288.74730021946675,9
A Walk in the Woods,Broad Green Pictures,Adventure,17.19988027872617,3499334.0,85.0,2015.0,836.5940898144967,309.7605166244673,13
The Gift,STX Entertainment,Thriller/Suspense,17.594853579645044,5194218.0,64.0,2015.0,843.5699763394705,336.8776146843757,15
Ricki and the Flash,Sony Pictures,Drama,17.105385166465123,3183808.0,93.0,2015.0,828.5432274956806,355.5911610929446,9
The Age of Adaline,Lionsgate,Drama,17.568063534211987,5056912.0,68.0,2015.0,808.9752305849282,369.4869697020463,15
Shut In,EuropaCorp,Thriller/Suspense,15.746718587135009,797437.0,159.0,2016.0,909.079754601227,244.78527607361963,5
The Edge of Seventeen,STX Entertainment,Drama,16.48320990354282,1665524.0,130.0,2016.0,909.079754601227,232.78527607361963,7
War Dogs,Warner Bros.,Black Comedy,17.57751321200289,4975089.0,69.0,2016.0,928.9228894342115,242.28527607361963,15
Anomalisa,Paramount Pictures,Comedy,15.082078934624617,410249.0,189.0,2016.0,913.4515216076204,251.4851009401225,3
The Young Messiah,Focus Features,Drama,15.682657763431882,747955.0,161.0,2016.0,907.1097928095968,256.36182892641796,5
The Wanderers,Warner Bros.,Drama,15.428504340791052,580093.0,170.0,2016.0,902.4879663165934,265.22967645942015,5
Jack Reacher: Never Go Back,Paramount Pictures,Action,17.885810262340925,6771620.0,54.0,2016.0,895.9305145912966,284.12411550561575,15
Ghostbusters,Sony Pictures,Comedy,18.670275937417898,14838216.0,21.0,2016.0,862.1671131256035,293.34543436283093,20
Don't Breathe,Sony Pictures,Horror,18.30659196985105,10314205.0,33.0,2016.0,834.0071365989172,269.34510682305597,17
Fifty Shades of Black,Open Road,Comedy,16.273982536992644,1351091.0,137.0,2016.0,839.2252122485536,247.97288919093666,5
Race,Focus Features,Drama,16.76599391721549,2209848.0,114.0,2016.0,838.1323163226162,236.02276038430574,7
No Manches Frida,Lionsgate,Comedy,16.260342590126317,1332787.0,138.0,2016.0,844.6017741032092,225.91602421355677,5
Lion,Weinstein Co.,Drama,15.483915248162225,613145.0,166.0,2016.0,851.1408758251598,218.35030226056486,5
Room,A24,Drama,16.087708811988968,1121468.0,145.0,2016.0,859.5525390798505,212.94253735353658,5
Denial,Bleecker Street,Drama,15.220000373216225,470918.0,179.0,2016.0,867.536766314236,212.4404263402185,3
Pride and Prejudice and Zom...,Sony Pictures,Comedy,16.20494202266866,1260958.0,140.0,2016.0,875.0883992817131,209.79981286518793,5
Why Him?,20th Century Fox,Comedy,17.23761831915156,3541493.0,87.0,2016.0,892.6869983454666,206.0196923653552,13
The Birth of a Nation,Fox Searchlight,Drama,16.579409508262557,1833707.0,123.0,2016.0,908.0516784136989,218.82307498093235,7
Captain America: Civil War,Walt Disney,Action,19.82698444874623,47177381.0,3.0,2016.0,935.7975466912742,202.88046561096274,25
A Man Called Ove,Music Box Films,Comedy,15.020284841020308,385665.0,194.0,2016.0,942.2055099606764,230.13735477201695,3
Whiskey Tango Foxtrot,Paramount Pictures,Comedy,16.954621443244477,2668593.0,105.0,2016.0,952.2607295304448,236.68659590391508,9
The Girl on the Train,Universal,Thriller/Suspense,18.13825198200369,8716189.0,40.0,2016.0,953.6049417641243,262.6518244503929,17
Central Intelligence,Warner Bros.,Comedy,18.663163058131538,14733049.0,22.0,2016.0,930.1873667965685,291.29824102627384,20
Blair Witch,Lionsgate,Horror,16.84936009956139,2401972.0,109.0,2016.0,905.3164929096843,306.21265124266176,9
Hell or High Water,Lionsgate,Western,17.111637900294788,3122294.0,97.0,2016.0,887.376431261287,307.6803664915122,9
A Beautiful Planet,Walt Disney,Documentary,16.566020771302924,1809319.0,125.0,2016.0,874.6004623048248,317.3123246114125,7
La La Land,Lionsgate,Musical,17.349740420315086,3961689.0,83.0,2016.0,856.5182839157982,325.85836607558866,13
Hacksaw Ridge,Lionsgate,Drama,17.983826588976317,7468967.0,47.0,2016.0,830.0555331193962,311.7260336323037,17
The BFG,Walt Disney,Adventure,17.831601103517528,6414308.0,57.0,2016.0,808.2376673055588,288.31704537288954,15
The Shallows,Sony Pictures,Thriller/Suspense,17.825052629083793,6372441.0,60.0,2016.0,803.8510482010205,258.6394852839655,15
Ben-Hur,Paramount Pictures,Adventure,17.089271345450612,3053234.0,99.0,2016.0,823.8705716606842,245.4024659651016,9
The Martian,20th Century Fox,Thriller/Suspense,14.943134573689242,357030.0,200.0,2016.0,828.291345305267,234.246446944709,3
Norm of the North,Lionsgate,Adventure,16.652393572301392,1972543.0,122.0,2016.0,830.2641228669895,224.44297058721395,7
Midnight Special,Warner Bros.,Drama,15.127157339830253,429166.0,187.0,2016.0,839.2209371638442,219.99600784263652,3
The Magnificent Seven,Sony Pictures,Western,18.352618721234098,10800029.0,30.0,2016.0,838.0959914332078,197.02353524817855,20
Independence Day: Resurgence,20th Century Fox,Action,18.451639400891427,11924194.0,27.0,2016.0,873.7885756017037,178.96697313423124,20
The Man Who Knew Infinity,IFC Films,Drama,15.17081000112191,448314.0,183.0,2016.0,893.9321218393758,190.0682138293412,3
Trolls,20th Century Fox,Adventure,18.827014088367612,17356103.0,19.0,2016.0,911.3162868925585,165.1224476721489,20
Dangal,UTV Communications,Action,16.03751381464772,1066565.0,149.0,2016.0,935.0792759555585,172.8890653910628,5
Joy,20th Century Fox,Drama,17.152743049486688,3253310.0,94.0,2016.0,949.0155706616822,171.5550152180678,9
Storks,Warner Bros.,Adventure,18.0979219468209,8371659.0,42.0,2016.0,972.5638368612904,182.57677365274554,17
Nocturnal Animals,Focus Features,Thriller/Suspense,16.136451840510748,1177486.0,143.0,2016.0,965.790976587221,203.50828969215212,5
Bleed for This,Open Road,Drama,15.44159042174211,587734.0,168.0,2016.0,963.9183272955536,213.33138414504307,5
Indignation,Roadside Attractions,Drama,15.039625637781764,393197.0,191.0,2016.0,958.5227130277522,219.23793531074858,3
Triple 9,Open Road,Thriller/Suspense,16.35232132804769,1461190.0,134.0,2016.0,961.8691826339493,226.50437468466467,5
Hardcore Henry,STX Entertainment,Action,16.040354409545092,1069599.0,148.0,2016.0,966.2114047986912,235.5124325592581,5
Captain Fantastic,Bleecker Street,Drama,15.587039258256596,679749.0,164.0,2016.0,967.3206942620963,245.45071595662498,5
Absolutely Fabulous: The Movie,Fox Searchlight,Comedy,15.378308542812427,551694.0,172.0,2016.0,970.8988576259582,252.60590616664152,3
Eye in the Sky,Bleecker Street,Thriller/Suspense,16.74427982702806,2162381.0,117.0,2016.0,977.4732410046394,260.14098965590165,7
Pete's Dragon,Walt Disney,Adventure,18.149306978542416,8813081.0,39.0,2016.0,980.0669367023916,284.00042683760114,17
Green Room,A24,Horror,14.985007128274882,372297.0,197.0,2016.0,960.2206015021123,281.52596141691834,3
Rogue One: A Star Wars Story,Walt Disney,Adventure,19.867570801764483,49131526.0,2.0,2016.0,962.8120207450363,322.2923042439729,25
Finding Dory,Walt Disney,Adventure,20.002327147222132,56219140.0,1.0,2016.0,915.5577825564212,338.63357020514087,25
Kubo and the Two Strings,Focus Features,Adventure,17.687192453228747,5551802.0,64.0,2016.0,876.2002145553935,345.77372713930424,15
The Jungle Book,Walt Disney,Adventure,19.71266751076109,42081054.0,5.0,2016.0,838.5768690855261,359.3562112882004,25
Assassin's Creed,20th Century Fox,Action,17.41049592164588,4209846.0,77.0,2016.0,810.1341448881894,334.1567779565909,13
Carol,Weinstein Co.,Drama,15.860492116212367,893527.0,156.0,2016.0,808.5213349275651,316.22917789325527,5
Kevin Hart: What Now?,Universal,Concert/Perfor...,16.976377664056315,2727288.0,104.0,2016.0,796.4128252935235,309.20180324532856,9
Hello My Name is Doris,Roadside Attractions,Drama,16.485858822654365,1669942.0,129.0,2016.0,787.5731433023506,295.86538609922326,7
Warcraft,Universal,Action,17.673400239937443,5475756.0,66.0,2016.0,779.0843535731713,275.56906995727815,15
The Forest,Focus / Gramercy,Horror,17.096205998594442,3074481.0,98.0,2016.0,780.8951786472405,251.63748178283552,9
Deepwater Horizon,Lionsgate,Thriller/Suspense,17.933466286435774,7102141.0,52.0,2016.0,792.7491966510885,230.76927014013725,15
Concussion,Sony Pictures,Drama,16.655259147765292,1978203.0,121.0,2016.0,814.6962988846699,232.2939679950334,7
Our Kind of Traitor,Roadside Attractions,Thriller/Suspense,14.963914731134656,364526.0,198.0,2016.0,820.2742000482149,223.99414759880054,3
The Revenant,20th Century Fox,Adventure,19.02371378438227,21128945.0,14.0,2016.0,798.1048561411843,196.1814556467908,20
Office Christmas Party,Paramount Pictures,Comedy,17.75002443685994,5911824.0,63.0,2016.0,818.705096165139,167.8860476985838,15
Jackie,Fox Searchlight,Drama,15.682644161709781,747945.0,162.0,2016.0,838.2723149493638,172.02415705555842,5
Zoolander 2,Paramount Pictures,Comedy,17.177575246599265,3335109.0,92.0,2016.0,849.311782244387,163.41426960901686,9
Inferno,Sony Pictures,Thriller/Suspense,17.348369071903882,3956260.0,84.0,2016.0,864.3411462200824,147.34821164553156,13
God's Not Dead 2,Pure Flix Enterta...,Drama,16.849167946130716,2401510.0,110.0,2016.0,886.0562941492485,150.87700044828378,9
Hillary's America: The Secr...,Quality Flix,Documentary,16.388117520981936,1514442.0,133.0,2016.0,898.1697656761174,143.85818234494644,5
Fantastic Beasts and Where ...,Warner Bros.,Adventure,19.221226440535887,25742841.0,11.0,2016.0,914.9024344496283,125.28352768554632,20
45 Years,IFC Films,Drama,15.207124246344245,464894.0,180.0,2016.0,924.4214394310728,146.22125784340335,3
Ice Age: Collision Course,20th Century Fox,Adventure,17.97537765702166,7406128.0,48.0,2016.0,945.7164238379813,145.76517942495613,17
Bridget Jones's Baby,Universal,Romantic Comedy,16.999372695721995,2790728.0,103.0,2016.0,969.2646900375895,156.7869378596339,9
Barbershop: The Next Cut,Warner Bros.,Comedy,17.805050949739847,6246249.0,61.0,2016.0,993.2264055775752,158.14199814641427,15
Southside with You,Roadside Attractions,Drama,15.656730284259677,728811.0,163.0,2016.0,994.1082070265439,178.12254934513237,5
The Wild Life,Lionsgate,Adventure,15.895650105980998,925501.0,155.0,2016.0,993.854213668408,188.11932319343077,5
The Mermaid,Sony Pictures,Romantic Comedy,14.987824569611416,373347.0,196.0,2016.0,988.7704077412566,194.29628986770223,3
Arrival,Paramount Pictures,Drama,18.339380554313014,10657998.0,31.0,2016.0,985.905244012927,214.08999686790472,17
Gods of Egypt,Lionsgate,Adventure,17.254436000867372,3601556.0,86.0,2016.0,989.1625751092962,243.9126358210327,13
The Accountant,Warner Bros.,Thriller/Suspense,18.268190138771722,9925630.0,35.0,2016.0,1009.1090072152873,266.3211129277235,17
Sausage Party,Sony Pictures,Comedy,18.397108672820853,11291370.0,29.0,2016.0,1011.6762525994068,303.2319413001363,20
The Big Short,Paramount Pictures,Drama,17.431937296154793,4301085.0,75.0,2016.0,999.0523873806294,333.72190730435057,13
Mother's Day,Open Road,Romantic Comedy,17.29653090008039,3756399.0,85.0,2016.0,983.2211381342755,354.34644480946383,13
Lights Out,Warner Bros.,Horror,18.024207611582167,7776744.0,44.0,2016.0,954.6489475803913,363.49138477386646,17
Loving,Focus Features,Drama,15.82809195228341,865041.0,158.0,2016.0,932.6498841344078,363.28838846948395,5
Incarnate,High Top Releasing,Horror,15.38407939143633,554887.0,171.0,2016.0,924.8458397795545,365.04818723851463,3
Mechanic: Resurrection,Lionsgate,Action,16.87037942912855,2452994.0,107.0,2016.0,915.5473458396339,372.63356860330174,9
The Good Dinosaur,Walt Disney,Adventure,15.934195408695949,961871.0,154.0,2016.0,903.2279985424051,365.98272789176286,5
X-Men: Apocalypse,20th Century Fox,Action,18.861786375514626,17970229.0,18.0,2016.0,882.6468823968587,380.17489679589903,20
Spotlight,Open Road,Drama,16.70292260690648,2074775.0,118.0,2016.0,856.2849463888264,386.00999147451444,7
The Boy,STX Entertainment,Horror,17.394004559210135,4140989.0,79.0,2016.0,839.8012978609746,397.3364795096579,13
Sing,Universal,Adventure,18.930492774205963,19248302.0,15.0,2016.0,807.2867398881804,391.6970185572438,20
Bad Santa 2,Broad Green Pictures,Comedy,16.690530240150867,2049222.0,119.0,2016.0,807.0259210861327,364.69827833566126,7
Rules Don't Apply,20th Century Fox,Romantic Comedy,15.11084192655413,422220.0,188.0,2016.0,810.8495339672431,355.458149303261,3
The Hunger Games: Mockingja...,Lionsgate,Thriller/Suspense,15.83553470976737,871503.0,157.0,2016.0,804.1251997418765,351.12417546559624,5
How to be Single,Warner Bros.,Romantic Comedy,17.662323093881433,5415435.0,67.0,2016.0,784.7817267149461,346.04184811915195,15
Zootopia,Walt Disney,Adventure,19.648179377026434,39452976.0,7.0,2016.0,765.3822912104558,314.5353106688525,22
13 Hours: The Secret Soldie...,Paramount Pictures,Thriller/Suspense,17.78302917665653,6110198.0,62.0,2016.0,749.5935886791406,281.0731399027824,15
Doctor Strange,Walt Disney,Action,14.745360940836175,282511.0,197.0,2017.0,1051.9904685027182,243.7368042245546,3
King Arthur: Legend of the ...,Warner Bros.,Adventure,17.483551030952864,4367343.0,70.0,2017.0,1061.2631957754454,228.30901990775718,15
Phoenix Forgotten,Entertainment Stu...,Horror,15.09648495815954,401354.0,180.0,2017.0,1057.576286845349,245.92738255986464,3
The Star,Sony Pictures,Adventure,17.5034883306857,4455290.0,69.0,2017.0,1059.245487967784,263.84982010649486,15
Close Encounters of the Thi...,Columbia,Adventure,14.94706717364802,345650.0,186.0,2017.0,1041.6649752736807,267.7131830731959,3
Logan Lucky,Bleecker Street,Comedy,17.13977801000633,3096838.0,91.0,2017.0,1036.5414464629641,278.5644250539905,9
KEDi,Oscilloscope Pict...,Documentary,14.8572921437952,315971.0,189.0,2017.0,1024.7713934542849,276.22650885085665,3
Girls Trip,Universal,Comedy,18.561385850104354,12832610.0,27.0,2017.0,1008.6825678990061,292.66273993501386,20
The Lego Batman Movie,Warner Bros.,Adventure,18.984575273574425,19593131.0,14.0,2017.0,976.1080074778383,269.4485629440523,20
Birth of the Dragon,BH Tilt,Action,15.747316711633314,769449.0,150.0,2017.0,984.0480100557754,245.74294422058603,5
Moonlight,A24,Drama,16.53977283037751,1699572.0,119.0,2017.0,983.3601906285646,233.7626727530628,7
Snatched,20th Century Fox,Comedy,17.64093325826481,5111726.0,58.0,2017.0,987.0192844992782,212.06910153840784,15
All Saints,Sony Pictures,Drama,15.5737490927279,646846.0,159.0,2017.0,1006.9827665591829,210.86105185240012,5
The Hitman's Bodyguard,Lionsgate,Action,18.139227008412334,8413442.0,41.0,2017.0,1024.0774714331824,197.012908826317,17
Tulip Fever,Weinstein Co.,Drama,14.713895941569593,273761.0,199.0,2017.0,1034.0277926750857,214.36200411059417,3
